etd_id_absence,etd_id_etudiant,etd_id_module,etd_date_absence,etd_type_seance,etd_justifiee,etd_duree_heures
5568,494,95,2023-03-19,TP,Non,1.5
888,494,81,2024-09-07,Cours,Non,1.5
5571,494,92,2025-12-29,TP,Non,1.5
5572,494,85,2025-11-16,TP,Non,1.5
7414,494,84,2022-08-11,TD,Oui,1.5
5575,494,89,2024-12-14,TP,Oui,1.5
5576,319,167,2022-01-06,TD,Non,-1.5
5577,320,68,2023-02-21,Cours,Oui,1.5
5578,320,69,2022-10-14,TD,Oui,1.5
5579,320,51,2022-10-24,TP,Non,1.5
5580,320,61,2024-10-05,TP,Non,1.5
4518,320,70,2023-05-09,Cours,Non,1.5
5584,320,62,2025-07-11,Cours,Oui,1.5
8879,320,52,2022-02-03,TP,Oui,-1.5
5587,320,65,2024-03-02,TD,Oui,1.5
5312,640,109,2024-05-30,TP,Oui,1.5
464,640,107,2025-12-07,TP,Oui,1.5
5593,640,104,2023-03-21,TP,Non,1.5
917,640,121,2022-05-21,Cours,Non,1.5
5595,640,111,2023-03-24,TP,Non,1.5
5597,640,107,2024-09-09,TD,Oui,1.5
5599,640,111,2023-08-22,TD,Non,1.5
5602,452,170,2022-02-05,TD,Non,1.5
5604,452,172,2024-06-13,TP,Oui,1.5
5605,452,164,2023-06-26,TD,Non,1.5
5608,321,171,2023-12-05,TD,Non,1.5
5610,321,165,2025-01-30,TD,Non,1.5
5612,321,173,2023-08-11,TP,Non,1.5
6140,321,173,2024-07-05,TP,Oui,1.5
5615,321,167,2025-07-03,TP,Non,1.5
5617,321,169,2023-10-05,Cours,Oui,1.5
5618,321,170,2024-07-04,Cours,Non,1.5
1503,322,29,2023-05-16,Cours,Oui,1.5
3863,322,36,2024-04-14,Cours,Non,1.5
5625,322,39,2025-02-03,TP,Non,1.5
2692,322,45,2023-12-01,Cours,Oui,1.5
5627,322,27,2022-04-09,TD,Oui,1.5
5629,644,38,2023-04-28,TD,Oui,1.5
5631,644,41,2024-07-28,TD,Non,1.5
5632,645,178,2024-03-02,TP,Oui,1.5
5633,645,176,2024-11-29,TD,Oui,1.5
5635,645,176,2023-04-26,TP,Non,1.5
5636,645,182,2025-10-24,TP,Non,1.5
5637,645,179,2022-01-18,TP,Oui,1.5
5638,645,181,2023-04-29,Cours,Non,1.5
5641,645,179,2025-03-16,TP,Oui,1.5
5808,646,98,2022-07-16,TP,Non,1.5
5648,646,96,2024-10-01,Cours,Non,1.5
4830,646,79,2023-09-17,TD,Non,1.5
5653,646,79,2024-07-25,TD,Oui,1.5
7944,646,83,2024-01-27,TP,Oui,1.5
3168,646,80,2022-04-30,TP,Non,1.5
5658,647,142,2023-08-11,Cours,Non,1.5
5659,647,142,2024-09-27,TP,Non,1.5
5660,647,136,2023-10-23,TD,Non,1.5
5661,647,141,2022-08-29,Cours,Oui,1.5
5665,647,136,2024-08-09,Cours,Oui,-29.0
4936,647,128,2025-03-05,TP,Oui,1.5
5672,648,153,2025-06-20,TP,Oui,1.5
6773,648,151,2023-05-31,TP,Non,1.5
5678,649,166,2025-02-19,TD,Non,-1.5
3564,649,172,2022-05-27,Cours,Non,1.5
5683,649,173,2024-01-31,TD,Non,1.5
5684,649,173,2023-06-21,Cours,Oui,1.5
4259,649,170,2023-04-01,TP,Oui,1.5
5686,649,171,2022-01-04,TD,Non,1.5
5689,650,46,2024-09-08,TD,Oui,1.5
5691,650,38,2024-02-05,Cours,Non,1.5
5692,650,32,2024-11-02,TD,Oui,1.5
5693,650,26,2024-04-25,Cours,Oui,1.5
5416,650,37,2023-04-16,TP,Oui,1.5
5695,650,46,2022-08-30,Cours,Oui,-1.5
5697,650,40,2025-03-29,Cours,Non,1.5
6945,650,38,2025-12-26,Cours,Oui,1.5
5703,651,81,2023-02-11,TP,Non,1.5
5704,651,79,2023-05-27,Cours,Non,1.5
5705,651,98,2023-05-10,Cours,Non,1.5
5706,651,94,2024-02-15,Cours,Non,1.5
5708,651,96,2024-09-09,TP,Non,1.5
8047,651,97,2022-10-26,Cours,Oui,1.5
5710,651,82,2022-12-23,Cours,Non,1.5
5712,651,88,2025-06-05,TP,Oui,1.5
5715,651,79,2023-08-18,Cours,Non,1.5
5718,359,70,2022-02-20,TP,Oui,1.5
5719,359,72,2022-05-07,TP,Oui,1.5
5720,359,63,2024-01-16,TP,Oui,-1.0
5722,653,73,2025-10-13,TD,Non,1.5
7178,653,55,2025-02-03,Cours,Oui,-1.5
5743,653,71,2025-10-22,Cours,Non,1.5
5727,653,53,2024-12-27,Cours,Non,1.5
5729,653,61,2023-01-01,TP,Oui,1.5
5730,653,71,2022-09-05,TD,Oui,1.5
5734,324,109,2024-11-21,TD,Oui,1.5
5736,324,107,2023-06-22,TD,Non,1.5
5739,324,119,2022-01-03,Cours,Non,1.5
5742,324,117,2025-09-14,TD,Non,1.5
5743,324,121,2023-08-17,TP,Oui,1.5
8033,324,119,2025-04-12,Cours,Non,1.5
5747,324,112,2025-09-18,TP,Non,-41.0
5748,324,112,2022-10-08,Cours,Non,1.5
5749,324,121,2023-02-19,TD,Oui,1.5
5750,656,175,2022-10-20,TP,Non,1.5
5754,656,185,2022-07-11,Cours,Oui,1.5
5755,656,184,2025-04-26,TD,Non,1.5
8926,656,177,2023-12-24,TD,Oui,1.5
1911,656,183,2024-06-28,TP,Oui,1.5
5709,656,182,2023-05-21,TP,Non,1.5
5760,656,176,2024-02-24,TP,Non,-19.0
5763,656,177,2025-12-14,TP,Non,1.5
3060,656,182,2023-12-22,TD,Non,1.5
5765,656,185,2022-11-14,Cours,Non,1.5
6157,657,168,2023-10-08,TD,Oui,-1.5
1721,657,169,2024-06-27,TP,Non,1.5
6248,657,172,2023-08-12,Cours,Oui,1.5
2672,657,171,2022-07-13,TP,Oui,1.5
5773,657,171,2022-02-10,Cours,Oui,1.5
5774,657,163,2024-07-30,TP,Non,1.5
2716,657,163,2023-12-24,Cours,Non,1.5
2266,657,164,2025-12-31,TP,Oui,1.5
3800,657,165,2025-12-20,TP,Oui,1.5
5782,657,170,2024-11-05,Cours,Non,1.5
5783,657,170,2023-04-06,TD,Non,1.5
20,658,205,2025-04-23,Cours,Oui,1.5
5786,658,201,2022-11-04,TP,Oui,-1.5
2285,658,209,2023-01-18,TD,Non,-1.5
5791,658,203,2024-02-14,TP,Non,1.5
5796,658,208,2022-10-09,TD,Non,1.5
5797,659,194,2023-04-29,Cours,Oui,1.5
5802,659,193,2025-01-17,Cours,Non,1.5
1595,659,190,2023-12-16,TP,Non,1.5
5806,659,196,2024-03-28,Cours,Oui,1.5
5807,326,91,2024-01-17,Cours,Oui,1.5
5811,326,87,2022-01-19,TP,Non,1.5
5812,661,21,2022-08-09,Cours,Non,1.5
5813,661,8,2024-09-24,Cours,Oui,1.5
7346,661,14,2022-09-25,Cours,Non,1.5
3460,661,8,2023-09-20,TD,Non,1.5
5821,661,11,2025-12-11,Cours,Oui,-1.5
5822,661,6,2025-04-07,TD,Oui,1.5
5824,84,15,2022-07-25,TP,Oui,1.5
6690,84,23,2023-04-29,TP,Oui,1.5
5826,84,23,2023-02-17,Cours,Non,1.5
2096,84,8,2022-06-03,TP,Oui,1.5
5829,84,17,2023-10-03,TD,Non,1.5
8257,663,58,2024-06-22,TD,Oui,-1.5
5832,663,65,2024-08-02,Cours,Oui,1.5
3876,663,55,2025-12-27,TP,Non,1.5
5837,663,51,2022-06-17,TP,Oui,1.5
5838,663,64,2025-02-06,TP,Oui,1.5
6196,663,63,2025-07-09,TD,Non,-1.5
3965,664,182,2024-01-05,TD,Oui,1.5
6894,664,184,2022-10-27,TD,Oui,1.5
5853,664,176,2023-06-17,TD,Oui,1.5
2371,664,179,2025-02-16,Cours,Non,1.5
5856,664,177,2022-07-22,Cours,Oui,1.5
5859,664,185,2025-06-10,Cours,Oui,1.5
5860,664,183,2025-06-13,TP,Oui,1.5
5862,664,179,2025-11-12,TP,Oui,1.5
2453,327,187,2024-04-09,Cours,Non,1.5
5868,327,196,2022-04-21,Cours,Oui,1.5
5869,328,63,2025-09-10,TD,Non,1.5
5871,328,71,2024-01-29,TP,Oui,1.5
5874,328,54,2023-11-07,Cours,Oui,1.5
4066,328,55,2022-12-05,TD,Oui,1.5
5877,328,67,2024-09-27,TP,Oui,1.5
5879,400,155,2024-02-09,TD,Non,1.5
5880,400,156,2022-11-10,Cours,Non,1.5
5882,400,154,2022-09-06,TP,Non,1.5
5883,400,156,2022-12-01,TP,Oui,1.5
5885,329,142,2022-07-04,TD,Non,1.5
5886,329,132,2022-03-22,TP,Oui,1.5
5889,670,102,2024-08-09,Cours,Non,1.5
3797,670,113,2024-05-01,Cours,Oui,1.5
7801,670,117,2025-04-02,Cours,Non,1.5
688,670,110,2023-07-02,Cours,Non,1.5
5894,330,197,2025-11-29,Cours,Oui,1.5
5896,330,190,2024-01-11,TD,Non,1.5
5898,330,190,2023-07-16,Cours,Oui,1.5
5899,330,187,2024-03-07,TP,Oui,1.5
5901,330,192,2025-05-14,Cours,Oui,1.5
5902,330,192,2025-07-24,TP,Oui,1.5
7221,672,182,2022-04-23,TD,Oui,1.5
5904,331,97,2023-11-01,TP,Oui,1.5
5905,331,84,2023-06-01,TP,Oui,1.5
5906,331,76,2024-09-24,TP,Non,1.5
5909,331,85,2022-11-21,Cours,Non,1.5
5913,331,91,2024-09-12,TP,Non,1.5
5914,331,93,2023-07-29,Cours,Non,1.5
292,331,76,2025-05-21,Cours,Oui,1.5
6548,331,89,2022-07-29,TP,Oui,1.5
6118,331,97,2022-06-29,Cours,Non,1.5
5918,332,187,2025-09-28,TD,Non,1.5
1632,332,197,2023-02-13,TD,Oui,-1.5
5925,332,189,2022-10-07,TP,Oui,1.5
1515,332,196,2025-02-16,TD,Non,1.5
3731,332,194,2025-03-19,TD,Non,-1.5
8703,332,195,2025-03-16,TP,Non,1.5
4042,332,194,2023-01-17,TP,Oui,1.5
2859,332,195,2025-06-07,TP,Non,1.5
5935,675,104,2025-07-07,Cours,Non,1.5
5938,675,104,2023-10-05,TD,Oui,1.5
5939,333,158,2024-04-07,Cours,Oui,1.5
5941,677,194,2025-09-24,TP,Non,1.5
6399,677,192,2023-03-11,TP,Oui,1.5
5943,677,194,2023-11-16,TP,Oui,-1.5
5944,677,196,2024-09-22,TP,Non,1.5
6075,335,191,2023-12-23,TD,Non,1.5
5950,335,192,2022-07-11,TP,Oui,1.5
7782,335,187,2022-07-04,TD,Oui,1.5
5954,335,190,2025-07-21,TD,Non,1.5
5955,335,195,2025-11-16,TP,Oui,1.5
5961,336,92,2022-10-12,TP,Non,1.5
6299,336,98,2024-09-14,Cours,Non,1.5
5965,336,79,2024-11-12,TD,Non,-1.5
5967,336,83,2022-01-29,Cours,Oui,1.5
5972,681,123,2024-01-10,Cours,Non,1.5
5973,681,108,2024-11-02,TD,Non,1.5
5974,681,116,2022-07-07,Cours,Non,1.5
5975,681,112,2024-05-24,TP,Non,1.5
5976,681,113,2024-04-01,TD,Non,1.5
5977,681,101,2022-03-14,TD,Non,1.5
5978,681,113,2024-12-05,TP,Oui,1.5
6997,682,27,2023-07-11,TD,Non,1.5
5981,682,39,2023-08-05,Cours,Non,1.5
5985,682,33,2022-01-10,TD,Oui,1.5
1884,682,34,2025-05-09,TD,Non,-1.5
1448,682,28,2022-01-11,Cours,Oui,1.5
5993,682,47,2024-12-14,TP,Oui,1.5
5994,682,28,2024-07-08,Cours,Oui,1.5
5998,268,153,2024-06-11,TD,Non,1.5
6001,268,159,2024-10-15,Cours,Oui,1.5
5923,268,157,2024-08-28,Cours,Non,-1.5
8440,339,105,2025-08-12,Cours,Oui,-1.5
6007,339,111,2023-10-16,TP,Oui,1.5
6008,339,110,2025-10-13,TP,Non,1.5
409,339,109,2022-10-03,TP,Oui,1.5
7227,685,196,2022-10-20,TP,Oui,1.5
6013,685,188,2023-01-15,TP,Oui,1.5
6014,685,191,2022-07-01,TD,Non,-1.5
667,685,192,2022-06-29,Cours,Oui,1.5
6018,685,196,2022-01-19,TP,Oui,1.5
6019,685,197,2024-06-19,TP,Non,1.5
6022,685,195,2024-12-10,TD,Non,1.5
6024,340,80,2025-03-26,TD,Oui,1.5
6025,340,91,2025-01-11,Cours,Oui,-1.5
2740,340,87,2022-02-03,TD,Oui,1.5
6030,340,96,2025-10-02,TD,Oui,1.5
6034,340,76,2024-09-12,TD,Oui,1.5
6035,340,90,2022-09-28,Cours,Non,-1.5
1234,687,26,2022-11-01,TP,Non,1.5
6041,687,26,2022-01-31,Cours,Non,1.5
554,688,82,2023-07-04,TD,Oui,-1.5
6045,688,92,2022-08-20,TP,Oui,1.5
2883,689,196,2024-04-04,TD,Non,1.5
2285,689,192,2022-07-23,Cours,Oui,1.5
8149,689,187,2025-07-19,Cours,Non,1.5
5923,689,192,2024-12-18,TD,Non,1.5
7217,689,197,2023-08-10,TD,Non,1.5
6058,689,194,2022-11-24,TD,Non,1.5
6059,342,165,2022-04-17,TD,Non,1.5
6060,342,169,2022-11-06,TD,Non,-1.5
6061,342,168,2023-06-24,TD,Non,1.5
6062,342,172,2022-11-18,TD,Non,-1.5
8158,342,166,2024-04-08,Cours,Oui,1.5
1923,342,172,2023-07-13,TP,Non,1.5
6070,342,167,2023-04-19,TD,Oui,1.5
6071,342,166,2024-09-29,TD,Non,1.5
6072,342,166,2023-03-02,Cours,Non,1.5
6226,343,115,2022-01-04,TD,Oui,1.5
2960,343,107,2025-01-25,Cours,Oui,1.5
6075,343,101,2023-07-03,TP,Oui,1.5
6076,343,113,2025-04-12,TD,Oui,1.5
6080,344,113,2023-05-16,TD,Oui,1.5
6086,344,101,2024-03-04,Cours,Non,1.5
6090,344,119,2022-04-27,Cours,Oui,1.5
6092,345,158,2024-02-10,TD,Oui,1.5
6094,345,161,2025-03-11,TD,Non,-1.5
6095,345,158,2022-04-02,TD,Non,1.5
1830,345,159,2023-03-12,TP,Oui,1.5
6097,345,161,2024-10-19,Cours,Non,1.5
5891,345,153,2022-10-01,TP,Oui,1.5
5292,345,152,2023-08-04,TD,Non,1.5
7949,345,158,2023-06-03,TP,Oui,1.5
1877,345,153,2025-03-17,TP,Non,1.5
6103,345,159,2023-05-15,Cours,Oui,-1.5
5080,18,169,2025-12-05,TP,Non,-1.5
6106,18,166,2023-04-20,Cours,Non,1.5
6108,18,164,2024-05-12,TP,Oui,1.5
6111,18,166,2025-10-03,TP,Oui,1.5
6112,18,166,2025-08-29,TD,Non,1.5
6113,18,171,2025-12-27,Cours,Non,1.5
2237,18,173,2025-05-04,Cours,Oui,-1.5
6121,695,166,2025-03-05,TP,Oui,1.5
6122,695,171,2022-12-10,TP,Oui,1.5
6124,695,167,2022-07-20,Cours,Oui,1.5
6125,695,165,2022-04-20,TP,Non,1.5
6126,695,165,2024-01-18,TP,Non,1.5
6127,695,171,2024-07-20,Cours,Oui,1.5
6130,695,170,2024-02-28,TP,Non,1.5
6131,696,103,2023-09-21,Cours,Oui,1.5
3257,696,120,2022-05-31,TP,Non,1.5
7599,697,11,2024-10-28,TP,Non,1.5
7018,697,10,2022-08-15,TD,Non,-1.5
6139,697,14,2022-04-16,TP,Non,1.5
6141,697,17,2023-12-27,Cours,Oui,1.5
1260,697,7,2024-03-28,TD,Non,1.5
1519,697,16,2022-08-23,TD,Oui,1.5
6146,698,206,2023-05-24,Cours,Oui,1.5
6147,698,207,2025-07-18,TD,Oui,1.5
5609,698,200,2025-01-15,TP,Oui,1.5
6151,698,203,2022-11-15,TD,Non,1.5
1473,698,201,2022-03-02,TP,Non,1.5
6160,699,179,2023-04-05,TP,Non,1.5
4256,699,177,2022-02-17,Cours,Non,1.5
6201,699,179,2024-05-19,TP,Non,1.5
6170,699,181,2025-06-08,Cours,Non,1.5
408,350,163,2023-04-05,Cours,Oui,1.5
6178,351,94,2022-11-06,TD,Oui,1.5
6184,351,91,2022-03-08,Cours,Non,1.5
6186,352,2,2025-09-22,TP,Non,1.5
6187,352,23,2022-10-12,Cours,Non,1.5
6189,352,3,2024-02-12,TP,Oui,1.5
6190,352,8,2022-01-19,TD,Oui,1.5
820,703,154,2024-04-27,Cours,Oui,1.5
6199,703,156,2025-06-14,TP,Non,1.5
6203,703,152,2023-10-14,TD,Non,-1.5
6204,703,155,2023-04-24,TD,Non,1.5
6365,703,155,2024-07-07,TD,Non,1.5
6207,703,157,2023-03-11,Cours,Oui,1.5
6208,703,161,2023-02-09,TD,Non,1.5
6209,703,152,2025-11-03,Cours,Non,-1.5
6211,703,151,2022-02-24,Cours,Oui,1.5
6212,354,51,2025-09-01,TP,Non,1.5
6216,354,57,2024-12-26,TD,Non,1.5
5174,354,56,2024-05-20,Cours,Oui,1.5
6218,354,72,2025-09-10,TP,Oui,1.5
6223,354,73,2023-05-23,TP,Oui,-1.5
6225,354,67,2022-10-30,TD,Oui,1.5
6226,354,70,2024-02-12,TD,Non,1.5
6231,705,77,2023-09-15,Cours,Oui,1.5
6232,705,86,2024-06-21,TP,Oui,1.5
6239,707,70,2023-11-10,Cours,Oui,-1.5
6240,707,66,2023-01-16,Cours,Non,-1.5
3054,708,148,2023-04-13,TP,Oui,1.5
6244,708,145,2022-12-15,TP,Oui,1.5
6245,708,138,2024-12-09,Cours,Non,1.5
6249,708,146,2024-07-19,TD,Non,1.5
6251,708,133,2023-08-06,TP,Non,1.5
1959,356,201,2024-09-05,TD,Non,1.5
6257,356,199,2023-02-20,TD,Oui,1.5
4486,356,209,2023-10-30,TP,Non,1.5
6259,356,202,2025-05-24,Cours,Oui,1.5
6261,356,207,2024-09-30,TD,Oui,1.5
6262,356,200,2024-05-27,Cours,Oui,1.5
6267,710,26,2023-12-06,TD,Non,1.5
6269,710,32,2023-05-24,TP,Non,1.5
6271,358,15,2024-12-30,Cours,Oui,1.5
6272,358,1,2025-08-24,Cours,Oui,1.5
6275,358,13,2025-07-21,Cours,Non,1.5
6278,712,193,2023-09-26,Cours,Oui,1.5
6280,712,195,2023-09-05,Cours,Non,1.5
6281,712,192,2025-07-21,TP,Non,1.5
6284,712,192,2024-01-14,TP,Non,1.5
6287,712,193,2025-10-21,TP,Oui,1.5
6049,712,187,2024-06-15,TP,Non,1.5
6360,713,67,2022-01-14,Cours,Oui,1.5
6292,713,62,2023-12-15,Cours,Oui,1.5
6293,713,68,2023-02-24,Cours,Oui,1.5
6294,713,66,2023-12-17,Cours,Oui,1.5
6297,713,66,2023-10-08,TD,Oui,1.5
6300,714,4,2024-08-13,Cours,Non,-1.5
6048,715,183,2024-08-27,TP,Oui,-1.5
6306,715,175,2024-02-29,Cours,Oui,-1.5
136,715,180,2023-01-15,TD,Oui,1.5
6310,715,184,2022-05-31,TD,Oui,1.5
6311,716,4,2024-05-23,TD,Oui,1.5
6313,716,6,2024-12-23,TP,Non,1.5
6316,716,18,2023-07-31,TD,Non,1.5
3957,716,1,2024-06-01,Cours,Non,1.5
6322,716,4,2023-01-08,TP,Non,1.5
3106,716,14,2025-01-30,TD,Non,1.5
6324,716,7,2024-07-16,Cours,Non,1.5
6327,716,8,2024-04-30,TP,Oui,1.5
6328,716,17,2022-12-29,Cours,Oui,1.5
6329,360,177,2022-01-27,TP,Non,1.5
3374,361,43,2024-02-24,Cours,Oui,1.5
6333,361,27,2022-05-11,TP,Non,1.5
6335,361,40,2025-06-27,Cours,Oui,1.5
3871,361,27,2023-03-27,TD,Non,1.5
6338,361,44,2022-03-10,TD,Oui,1.5
6339,361,44,2024-03-04,TP,Non,1.5
6341,361,46,2025-03-23,TP,Oui,1.5
6344,361,29,2024-09-09,TD,Non,1.5
6345,361,38,2023-05-14,TP,Non,1.5
6348,720,179,2025-11-13,TP,Non,-1.5
954,720,178,2025-05-22,Cours,Oui,-1.5
6351,720,184,2022-01-05,Cours,Non,1.5
6353,720,180,2023-12-02,TD,Oui,1.5
1213,720,175,2025-07-11,TD,Non,1.5
6355,720,175,2022-05-21,TP,Non,1.5
6358,720,181,2024-09-27,Cours,Oui,1.5
2364,722,72,2025-03-12,TP,Non,1.5
6362,722,72,2024-03-05,Cours,Non,1.5
6363,722,55,2025-04-30,Cours,Oui,1.5
6366,722,65,2023-01-16,Cours,Non,1.5
6367,722,69,2025-09-05,TD,Non,1.5
6370,722,59,2024-12-13,Cours,Oui,1.5
6371,723,190,2023-04-12,Cours,Non,1.5
6372,723,190,2024-03-02,TP,Oui,1.5
6374,723,191,2022-09-17,TD,Non,1.5
8765,724,193,2023-06-18,Cours,Oui,1.5
6351,724,190,2024-04-07,TP,Oui,1.5
5525,724,191,2024-11-24,TP,Non,1.5
6384,724,195,2022-05-21,TP,Non,1.5
6385,724,194,2023-07-07,TD,Oui,1.5
6387,724,195,2023-12-13,TD,Oui,1.5
6390,725,27,2023-02-15,Cours,Non,1.5
6391,725,35,2025-04-28,Cours,Non,1.5
6392,725,38,2022-01-20,TP,Non,1.5
6393,725,27,2025-03-12,Cours,Non,1.5
6394,725,33,2024-06-14,TD,Oui,1.5
1268,725,44,2023-03-31,TD,Non,-1.5
6400,725,48,2024-12-19,TD,Non,1.5
6411,217,34,2025-03-13,TD,Non,-1.5
6412,217,33,2023-12-08,TD,Non,1.5
6414,97,107,2025-04-11,TP,Non,1.5
6415,97,117,2024-09-14,TD,Non,1.5
8219,97,113,2023-01-21,TP,Oui,1.5
6419,97,121,2023-07-31,TP,Non,1.5
8047,97,114,2025-11-19,TD,Non,1.5
6427,97,102,2024-07-27,Cours,Non,1.5
6429,97,105,2023-03-04,Cours,Non,1.5
5176,728,140,2023-03-08,TD,Non,1.5
6431,728,142,2024-09-02,TP,Non,1.5
3252,728,136,2024-01-02,TD,Non,-1.5
7844,728,129,2022-03-15,TP,Oui,1.5
6434,728,140,2023-04-07,Cours,Non,1.5
6435,728,142,2025-07-15,Cours,Non,1.5
3205,728,140,2025-09-27,TD,Non,1.5
6440,728,138,2023-04-07,TP,Oui,1.5
4042,728,143,2025-08-11,TP,Oui,1.5
6446,728,147,2023-09-11,TP,Oui,1.5
6447,728,143,2022-12-21,Cours,Oui,-1.5
6449,729,26,2022-03-11,TP,Non,1.5
6451,729,41,2025-11-17,TP,Oui,1.5
6452,729,45,2025-03-06,TD,Non,1.5
6453,729,27,2023-04-14,Cours,Non,1.5
5375,729,42,2023-10-01,Cours,Oui,1.5
6458,729,30,2023-01-26,TD,Non,1.5
4666,729,46,2025-03-01,Cours,Non,1.5
6464,729,32,2022-02-02,TD,Oui,1.5
6468,730,183,2024-07-18,TP,Oui,1.5
6469,730,175,2024-04-25,TP,Oui,1.5
6471,730,181,2025-06-26,TP,Non,1.5
6473,730,184,2025-01-14,Cours,Oui,1.5
8577,730,183,2023-06-17,TP,Non,-1.5
2328,730,181,2022-10-21,TP,Oui,1.5
6476,730,176,2023-04-25,TD,Non,1.5
6509,731,179,2023-09-12,Cours,Non,-1.5
6481,732,163,2025-06-26,Cours,Oui,1.5
6482,368,117,2022-12-22,TD,Non,1.5
6483,368,103,2022-06-20,Cours,Oui,1.5
6484,369,160,2025-06-16,TP,Non,1.5
3145,369,152,2025-10-11,TP,Oui,1.5
6487,369,152,2024-02-08,Cours,Non,-1.5
6489,369,159,2022-01-07,Cours,Oui,1.5
6492,369,152,2024-01-21,TP,Non,1.5
6494,370,106,2025-05-06,TD,Non,1.5
6496,370,112,2023-01-31,Cours,Non,-1.5
346,371,155,2024-09-10,Cours,Oui,1.5
7318,371,157,2024-03-11,Cours,Non,1.5
6506,371,161,2024-08-12,Cours,Oui,1.5
6507,371,160,2025-08-28,TP,Non,1.5
1688,371,160,2025-08-09,TD,Oui,1.5
554,371,161,2022-10-01,TD,Oui,1.5
6511,371,157,2025-08-28,Cours,Oui,1.5
6512,737,202,2024-07-14,TD,Oui,1.5
6513,737,202,2025-05-01,Cours,Oui,1.5
6514,372,44,2025-10-26,Cours,Non,1.5
3491,372,42,2023-01-21,Cours,Non,1.5
6518,372,42,2024-01-17,TP,Non,1.5
6519,372,36,2023-12-20,TP,Oui,1.5
6520,372,45,2024-09-28,Cours,Non,1.5
6524,739,48,2024-07-03,TP,Non,-1.5
4843,739,30,2025-05-14,Cours,Non,1.5
6529,739,43,2025-10-06,Cours,Oui,1.5
1533,739,43,2024-03-08,TP,Oui,1.5
6533,374,193,2022-08-07,TD,Oui,1.5
6534,374,187,2023-10-25,Cours,Oui,1.5
6535,374,191,2022-04-26,TP,Non,1.5
7274,374,195,2023-03-23,TP,Oui,1.5
6538,741,51,2025-10-09,TD,Non,1.5
1746,741,57,2025-10-15,Cours,Oui,1.5
6541,741,51,2025-08-02,Cours,Non,1.5
4188,741,58,2025-12-28,TP,Non,1.5
6543,741,69,2024-05-27,TP,Non,1.5
6548,375,167,2023-04-04,Cours,Non,1.5
6549,375,166,2025-05-25,TP,Non,1.5
391,375,167,2023-10-09,Cours,Non,1.5
6553,375,165,2023-01-09,TP,Oui,-1.5
6557,744,63,2023-07-06,TP,Non,-1.5
6559,744,60,2024-06-25,TD,Non,1.5
5838,744,66,2022-10-11,TP,Non,1.5
8760,745,102,2023-07-01,Cours,Oui,1.5
6563,745,122,2024-09-19,TD,Non,1.5
3460,745,107,2022-05-23,TP,Non,1.5
6574,745,110,2023-11-27,TD,Oui,1.5
6576,745,110,2025-05-30,TD,Oui,1.5
1886,745,102,2023-03-20,TP,Non,1.5
6579,379,165,2024-03-17,TP,Non,1.5
2760,379,173,2025-10-28,TD,Oui,1.5
4288,379,165,2025-07-23,TP,Oui,1.5
6589,379,168,2025-08-13,TP,Oui,1.5
6590,379,164,2023-10-27,TD,Oui,1.5
6591,379,167,2022-03-10,TD,Oui,1.5
8394,379,173,2022-07-02,Cours,Non,1.5
6593,379,169,2025-08-17,TD,Non,-1.5
6594,379,167,2023-10-08,Cours,Non,1.5
6595,379,165,2022-10-19,TP,Oui,-1.5
6597,747,166,2022-05-25,Cours,Oui,1.5
6598,747,163,2023-11-10,Cours,Oui,1.5
6599,747,167,2023-07-04,TP,Oui,1.5
6600,747,171,2023-09-26,Cours,Non,1.5
6601,747,170,2022-09-20,TD,Oui,1.5
6603,747,170,2022-06-15,Cours,Non,1.5
6604,747,172,2023-07-29,TP,Non,1.5
6605,747,171,2024-05-28,Cours,Non,1.5
6607,380,20,2024-01-11,TP,Oui,1.5
6608,380,12,2023-06-03,Cours,Non,1.5
1609,380,20,2023-09-22,Cours,Oui,-1.5
6610,380,21,2025-10-01,Cours,Non,1.5
2594,380,14,2023-01-17,TD,Oui,1.5
6614,380,13,2023-06-22,TP,Non,-2.0
6616,380,21,2023-02-17,TP,Oui,1.5
6621,380,7,2025-01-07,Cours,Non,1.5
5058,380,10,2023-07-18,Cours,Non,1.5
6624,380,8,2022-03-26,Cours,Oui,1.5
6625,381,201,2025-05-15,TD,Oui,1.5
3775,381,204,2022-01-10,TP,Non,1.5
6628,381,199,2025-11-23,TD,Oui,1.5
6630,381,202,2022-09-10,TP,Non,1.5
6634,381,206,2023-02-19,TP,Non,1.5
6637,381,200,2023-01-02,TP,Oui,1.5
6638,381,201,2023-09-25,TD,Oui,1.5
3994,381,207,2024-10-09,TP,Oui,1.5
6643,382,157,2022-08-13,TP,Oui,1.5
3281,382,157,2022-10-07,TP,Oui,1.5
6645,382,152,2022-08-18,TD,Non,1.5
6646,382,158,2023-09-01,TP,Oui,1.5
5225,382,152,2023-07-18,TD,Oui,1.5
6649,382,157,2023-11-01,Cours,Oui,-1.5
5824,382,160,2022-05-20,TD,Non,1.5
6651,382,158,2022-07-31,TD,Oui,1.5
6652,382,154,2024-05-26,TD,Oui,1.5
7977,383,171,2024-06-09,TD,Non,1.5
6660,383,169,2025-08-13,TP,Oui,1.5
6662,383,164,2024-09-29,TP,Oui,1.5
4097,383,163,2023-11-04,TD,Non,1.5
4701,383,169,2025-02-18,Cours,Oui,-1.5
